lat,lon,radius_km,
44.881,16.717,1,
48.946,16.728,1,
46.435,16.749,1,
39.314,16.751,1,
40.455,16.834,1,
44.077,16.837,1,
46.963,16.866,1,
46.114,16.891,1,
49.875,16.894,1,
47.258,16.919,1,
40.82,16.929,1,
59.931,16.954,1,
58.483,16.963,1,
50.842,16.978,1,
45.478,17.024,1,
53.663,17.037,1,
57.247,17.059,1,
51.113,17.062,1,
47.776,17.135,1,
61.725,17.14,1,
61.266,17.154,1,
48.918,17.156,1,
58.848,17.233,1,
60.595,17.258,1,
47.891,17.271,1,
45.052,17.305,1,
47.433,17.338,1,
49.286,17.406,1,
46.591,17.422,1,
50.323,17.427,1,
40.637,17.554,1,
40.406,17.605,1,
51.085,17.698,1,
45.342,17.71,1,
66.942,17.739,1,
46.361,17.825,1,
59.338,17.829,1,
58.903,17.944,1,
47.476,17.956,1,
51.812,17.979,1,
46.045,18,1,
47.744,18.079,1,
49.656,18.088,1,
40.335,18.111,1,
66.318,18.125,1,
54.102,18.133,1,
45.655,18.143,1,
56.922,18.151,1,
50.156,18.159,1,
40.196,18.164,1,
46.912,18.264,1,
44.954,18.327,1,
49.685,18.353,1,
45.158,18.384,1,
50.964,18.389,1,
43.868,18.414,1,
60.437,18.416,1,
46.001,18.618,1,
45.532,18.623,1,
51.607,18.626,1,
53.608,18.655,1,
59.309,18.693,1,
-33.472,18.715,1,
46.356,18.718,1,
52.612,18.721,1,
47.314,18.759,1,
-33.425,18.856,1,
47.481,19.057,1,
54.158,19.087,1,
47.687,19.101,1,
53.95,19.105,1,
59.861,19.125,1,
57.919,19.139,1,
47.229,19.144,1,
51.138,19.146,1,
52.834,19.166,1,
46.727,19.18,1,
44.696,19.222,1,
-33.363,19.31,1,
50.025,19.311,1,
52.236,19.312,1,
45.701,19.4,1,
53.271,19.419,1,
-34.239,19.433,1,
65.875,19.458,1,
46.274,19.496,1,
46.077,19.521,1,
45.564,19.653,1,
46.881,19.699,1,
51.07,19.75,1,
45.01,19.797,1,
45.309,19.826,1,
66.605,19.832,1,
51.604,19.9,1,
47.635,19.915,1,
50.066,19.92,1,
54.273,19.931,1,
45.888,19.943,1,
52.122,19.994,1,
46.329,20.007,1,
-34.529,20.046,1,
53.601,20.051,1,
46.706,20.148,1,
47.136,20.149,1,
45.582,20.155,1,
50.663,20.167,1,
52.63,20.38,1,
47.737,20.411,1,
-34.023,20.441,1,
53.09,20.514,1,
53.892,20.67,1,
46.573,20.691,1,
45.976,20.767,1,
52.377,20.771,1,
44.985,20.777,1,
41.127,20.794,1,
50.853,20.823,1,
51.452,20.916,1,
47.353,20.931,1,
-34.095,20.961,1,
46.691,21.043,1,
56.53,21.043,1,
45.188,21.049,1,
46.947,21.08,1,
48.191,21.23,1,
45.443,21.233,1,
45.777,21.311,1,
54.065,21.36,1,
52.892,21.395,1,
-34.365,21.417,1,
47.854,21.423,1,
47.35,21.553,1,
46.467,21.638,1,
50.586,21.697,1,
-34.016,21.761,1,
49.612,21.793,1,
55.915,21.819,1,
48.144,21.892,1,
47.11,21.896,1,
62.028,22.247,1,
55.244,22.254,1,
52.803,22.31,1,
47.796,22.371,1,
40.768,22.406,1,
39.655,22.438,1,
38.882,22.451,1,
58.256,22.51,1,
50.054,22.512,1,
40.253,22.513,1,
57.236,22.587,1,
44.627,22.647,1,
51.809,22.657,1,
43.826,22.666,1,
58.369,22.684,1,
51.195,22.693,1,
41.237,22.697,1,
-29.665,22.746,1,
46.516,22.825,1,
40.654,22.86,1,
62.805,22.865,1,
45.571,22.901,1,
52.423,22.905,1,
54.686,23.01,1,
47.759,23.039,1,
47.362,23.109,1,
63.827,23.157,1,
55.952,23.26,1,
40.464,23.286,1,
43.521,23.352,1,
42.556,23.395,1,
38.378,23.417,1,
42.684,23.469,1,
60.644,23.513,1,
53.41,23.531,1,
45.102,23.596,1,
50.369,23.645,1,
-29.053,23.77,1,
43.533,23.797,1,
56.655,23.808,1,
49.341,23.845,1,
41.516,23.873,1,
55.376,23.88,1,
44.315,23.92,1,
46.563,23.921,1,
54.426,24.022,1,
-29.626,24.082,1,
42.203,24.139,1,
46.253,24.181,1,
45.803,24.274,1,
43.27,24.275,1,
56.024,24.366,1,
59.464,24.38,1,
61.015,24.399,1,
58.432,24.438,1,
58.899,24.441,1,
59.24,24.511,1,
64.067,24.552,1,
44.125,24.597,1,
51.365,24.637,1,
43.192,24.686,1,
47.128,24.708,1,
42.277,24.733,1,
-26.959,24.737,1,
-28.703,24.779,1,
-33.76,24.816,1,
-26.549,24.863,1,
44.798,24.907,1,
60.29,24.996,1,
43.31,25.042,1,
45.293,25.069,1,
48.634,25.109,1,
54.652,25.151,1,
-27.193,25.321,1,
43.994,25.378,1,
57.543,25.382,1,
41.925,25.499,1,
64.936,25.513,1,
-27.709,25.563,1,
46.713,25.572,1,
55.937,25.582,1,
58.381,25.594,1,
-32.17,25.604,1,
60.942,25.61,1,
55.497,25.641,1,
50.799,25.675,1,
45.614,25.677,1,
42.443,25.728,1,
43.223,25.763,1,
56.521,25.847,1,
-27.836,25.906,1,
44.445,25.941,1,
-26.811,25.999,1,
45.183,26.029,1,
42.132,26.095,1,
44.464,26.126,1,
-29.063,26.133,1,
47.572,26.142,1,
-28.288,26.152,1,
-26.154,26.161,1,
44.514,26.306,1,
48.758,26.403,1,
46.846,26.574,1,
-27.379,26.624,1,
45.999,26.668,1,
59.451,26.693,1,
58.413,26.724,1,
57.175,26.743,1,
48.034,26.824,1,
-26.316,26.827,1,
-31.908,26.881,1,
-25.872,26.901,1,
49.468,26.926,1,
43.235,26.933,1,
57.879,26.948,1,
-27.122,26.998,1,
42.387,27.065,1,
43.679,27.093,1,
50.454,27.126,1,
45.404,27.253,1,
43.122,27.32,1,
44.197,27.348,1,
59.261,27.382,1,
-24.577,27.414,1,
44.549,27.431,1,
46.193,27.444,1,
48.536,27.775,1,
45.267,27.92,1,
43.72,27.921,1,
50.805,28.048,1,
48.927,28.105,1,
46.469,28.193,1,
43.822,28.218,1,
-26.695,28.226,1,
-31.196,28.232,1,
-24.886,28.304,1,
-28.227,28.311,1,
-27.798,28.43,1,
49.255,28.555,1,
-27.028,28.598,1,
44.206,28.616,1,
45.169,28.782,1,
47.03,28.844,1,
47.101,28.863,1,
-27.852,28.965,1,
-26.288,29.027,1,
-28.275,29.124,1,
-27.426,29.164,1,
-26.949,29.239,1,
-23.044,29.275,1,
-24.983,29.288,1,
49.998,29.305,1,
-28.724,29.348,1,
50.869,29.357,1,
-30.557,29.426,1,
-23.871,29.449,1,
-25.773,29.476,1,
48.629,29.482,1,
-29.794,29.493,1,
46.033,29.692,1,
-27.749,29.936,1,
-26.525,29.995,1,
46.987,30.458,1,
-29.736,30.516,1,
-27.006,30.801,1,
49.959,30.977,1,
49.024,30.99,1,
50.844,31.035,1,
47.609,31.33,1,
-25.443,31.681,1,
-26.739,31.876,1,
50.508,33.462,1,
51.295,33.511,1,
49.757,33.915,1,
50.942,34.372,1,
-9.396,34.437,1,
-16.256,34.893,1,
-8.139,35.41,1,
49.955,36.127,1,
-7.663,36.992,1,
-6.17,37.638,1,
-6.856,39.223,1,
2.62,102.512,1,
-29.046,115.347,1,
-31.802,115.885,1,
-34.708,116.123,1,
-30.526,117.175,1,
-33.333,117.41,1,
-31.622,117.703,1,
-34.95,117.81,1,
-28.115,117.843,1,
-32.449,118.892,1,
-31.291,119.646,1,
-33.597,120.071,1,
-28.878,121.319,1,
-30.784,121.459,1,
-32.26,121.787,1,
-33.874,121.894,1,
31.501,130.524,1,
33.413,130.614,1,
32.894,130.862,1,
31.426,130.883,1,
31.774,131.145,1,
-32.129,133.697,1,
35.055,133.929,1,
-31.065,135.774,1,
-34.144,135.784,1,
-32.81,136.059,1,
35.294,136.647,1,
34.711,137.473,1,
-32.47,137.934,1,
-35.095,138.486,1,
36.495,138.522,1,
35.344,138.596,1,
-31.106,138.707,1,
37.605,138.924,1,
-34.701,139.193,1,
36.321,139.233,1,
-32.565,139.598,1,
36.413,139.86,1,
-36.83,139.864,1,
-34.182,140.033,1,
36.945,140.043,1,
39.669,140.156,1,
42.248,140.288,1,
38.728,140.314,1,
36.227,140.322,1,
37.459,140.378,1,
40.7,140.438,1,
41.861,140.664,1,
42.871,140.885,1,
38.554,140.952,1,
-36.378,140.989,1,
-38.048,141.006,1,
39.193,141.115,1,
39.81,141.118,1,
-35.263,141.181,1,
40.673,141.182,1,
-34.042,141.269,1,
-37.599,141.395,1,
-36.134,141.436,1,
-34.528,141.455,1,
-36.718,141.473,1,
42.906,141.558,1,
43.004,141.562,1,
-38.344,141.613,1,
42.67,141.644,1,
-36.308,141.646,1,
45.098,141.791,1,
43.233,141.797,1,
-35.171,141.813,1,
-37.249,141.842,1,
-34.089,141.885,1,
42.601,141.949,1,
-35.91,141.993,1,
43.661,141.993,1,
-36.295,142.027,1,
-34.34,142.062,1,
-37.821,142.066,1,
-36.723,142.175,1,
-35.383,142.191,1,
-38.385,142.238,1,
-34.756,142.34,1,
44.168,142.386,1,
43.319,142.402,1,
-35.94,142.415,1,
43.776,142.459,1,
43.778,142.46,1,
-36.34,142.668,1,
-37.057,142.763,1,
-38.082,142.808,1,
-37.712,142.841,1,
-35.505,142.849,1,
-35.986,142.913,1,
-37.283,142.931,1,
-38.617,142.997,1,
42.923,143.086,1,
42.928,143.129,1,
44.469,143.138,1,
42.793,143.162,1,
-36.615,143.257,1,
-35.471,143.267,1,
42.507,143.278,1,
-35.054,143.328,1,
-37.588,143.449,1,
42.788,143.488,1,
44.093,143.532,1,
43.243,143.55,1,
-35.343,143.56,1,
-38.342,143.585,1,
43.145,143.609,1,
-36.426,143.614,1,
-38.78,143.652,1,
-36.136,143.723,1,
-37.005,143.76,1,
43.802,143.801,1,
-37.559,143.855,1,
-35.735,143.922,1,
-35.091,144.036,1,
-38.282,144.052,1,
-37.911,144.093,1,
-34.193,144.102,1,
43.815,144.129,1,
-37.341,144.132,1,
-36.031,144.204,1,
-36.718,144.315,1,
-35.455,144.381,1,
-37.677,144.442,1,
43.861,144.469,1,
43.298,144.61,1,
-38.27,144.638,1,
-36.924,144.703,1,
-36.14,144.754,1,
-36.592,144.798,1,
-34.506,144.852,1,
-33.867,144.886,1,
-37.292,144.951,1,
43.536,144.958,1,
-35.532,144.965,1,
43.543,144.981,1,
-37.681,145.064,1,
-37.914,145.129,1,
43.377,145.136,1,
-37.023,145.141,1,
-35.928,145.236,1,
-36.44,145.27,1,
-38.514,145.352,1,
-38.111,145.494,1,
-33.485,145.531,1,
-36.753,145.573,1,
-33.984,145.707,1,
-35.355,145.725,1,
-37.51,145.741,1,
-34.807,145.88,1,
-38.477,145.943,1,
-35.993,145.988,1,
-36.544,146.006,1,
-34.286,146.037,1,
-37.065,146.086,1,
-38.812,146.218,1,
-33.842,146.262,1,
-38.182,146.349,1,
-33.288,146.366,1,
-37.954,146.389,1,
-37.145,146.449,1,
-34.752,146.538,1,
-35.594,146.579,1,
-36.346,146.658,1,
-38.56,146.671,1,
-35.227,146.706,1,
-36.558,146.722,1,
-36.114,146.859,1,
-34.351,146.903,1,
-37.972,146.985,1,
-36.982,147.142,1,
-33.085,147.151,1,
-31.564,147.195,1,
-36.462,147.24,1,
-37.459,147.251,1,
-35.711,147.317,1,
-33.703,147.322,1,
-35.107,147.369,1,
-32.253,147.37,1,
-38.209,147.403,1,
-34.446,147.534,1,
-32.632,147.57,1,
-37.102,147.601,1,
-37.759,147.656,1,
-30.465,147.688,1,
-31.701,147.836,1,
-30.933,147.87,1,
-36.194,147.903,1,
-37.884,147.972,1,
-29.43,147.983,1,
-35.778,148.012,1,
-34.639,148.026,1,
-33.326,148.085,1,
-30.023,148.117,1,
-33.893,148.161,1,
-37.498,148.168,1,
-33.135,148.176,1,
-35.301,148.22,1,
-32.234,148.239,1,
-37.219,148.265,1,
-34.304,148.283,1,
-30.954,148.378,1,
-36.411,148.41,1,
-37.704,148.455,1,
-29.543,148.586,1,
-32.249,148.602,1,
-32.754,148.646,1,
-31.711,148.662,1,
-34.438,148.702,1,
-33.831,148.702,1,
-35.993,148.784,1,
-32.574,148.957,1,
-30.102,148.964,1,
-30.606,148.971,1,
-35.316,149.01,1,
-33.285,149.098,1,
-36.235,149.127,1,
-35.185,149.131,1,
-35.595,149.138,1,
-36.912,149.237,1,
-29.013,149.255,1,
-31.333,149.27,1,
-32.012,149.388,1,
-34.456,149.473,1,
-33.43,149.567,1,
-32.59,149.585,1,
-31.83,149.715,1,
-34.756,149.718,1,
-35.446,149.785,1,
-30.33,149.786,1,
-29.735,149.796,1,
-29.458,149.826,1,
-36.676,149.842,1,
-33.704,149.858,1,
-32.792,149.977,1,
-36.431,150.076,1,
-36.035,150.122,1,
-33.481,150.16,1,
-35.747,150.192,1,
-31.654,150.245,1,
-30.978,150.256,1,
-32.14,150.355,1,
-34.549,150.374,1,
-29.046,150.444,1,
-29.541,150.574,1,
-33.886,150.598,1,
-34.874,150.605,1,
-30.38,150.607,1,
-31.512,150.641,1,
-32.953,150.66,1,
-33.627,150.831,1,
-32.051,150.87,1,
-34.476,150.914,1,
-31.093,150.931,1,
-30.185,151.09,1,
-29.324,151.093,1,
-29.776,151.114,1,
-32.558,151.176,1,
-33.974,151.212,1,
-33.481,151.392,1,
-32.96,151.624,1,
-32.412,151.652,1,
-30.521,151.675,1,
-31.514,151.716,1,
-29.744,151.752,1,
-31.236,151.922,1,
-27.534,151.928,1,
-29.055,152.02,1,
-28.213,152.03,1,
-32.785,152.086,1,
-27.544,152.331,1,
-27.083,152.366,1,
-31.934,152.466,1,
-30.327,152.487,1,
-32.201,152.522,1,
-28.393,152.607,1,
-30.931,152.625,1,
-30.35,152.713,1,
-31.461,152.734,1,
-29.581,152.774,1,
-30.71,152.918,1,
-29.693,152.933,1,
-27.084,152.952,1,
-27.987,152.995,1,
-28.866,153.048,1,
-30.304,153.137,1,
-28.598,153.232,1,
-27.526,153.267,1,
-29.447,153.358,1,
-28.077,153.381,1,
-28.554,153.503,1,
-28.873,153.564,1,
46.85655213,14.46182365,1,
48.15531084,17.11731173,1,
47.22073636,14.57834637,1,
48.20341433,13.4863796,1,
48.5698333,13.9953537,1,
47.80341785,13.110426,1,
46.74716671,12.42030488,1,
48.20311136,15.63291931,1,
47.12532524,13.81323583,1,
47.51531291,9.784659354,1,
48.21885365,16.37307808,1,
47.72289578,14.30218438,1,
47.29550624,9.53813778,1,
47.07399533,9.268050469,1,
46.341824,14.1781985,1,
46.53322513,15.66022361,1,
46.52055096,14.85023248,1,
46.60702699,13.85044966,1,
48.00513817,13.65177577,1,
47.20799995,11.46018038,1,
47.42111273,11.83234169,1,
48.12224125,14.87097697,1,
47.38905793,13.03417007,1,
46.81351518,15.213151,1,
47.54951153,15.2733077,1,
46.95309326,15.88251614,1,
47.23134526,9.58059807,1,
48.50873303,14.50335676,1,
47.28920658,16.21293098,1,
48.77197882,14.9867882,1,
48.66332882,15.64664746,1,
47.26405194,11.34532442,1,
46.97394903,10.11542989,1,
47.14622637,10.62681846,1,
47.4182385,12.35945481,1,
47.22405388,10.13907568,1,
48.56990717,16.60979556,1,
47.72788364,16.93454942,1,
46.66140725,14.62606117,1,
46.79682985,13.49518758,1,
49.01430035,13.995938,1,
48.86403495,16.03917758,1,
48.84962001,17.129067,1,
47.24215176,16.7886645,1,
47.56821821,9.722354419,1,
47.51303043,9.431249149,1,
47.18169142,9.45433301,1,
49.14800865,15.00880695,1,
46.96811498,9.571348795,1,
46.36789941,13.07948352,1,
46.4804468,12.46287102,1,
46.89645819,11.94435379,1,
46.62629192,10.78600111,1,
47.8202181,16.0532218,1,
48.18728836,16.37934041,1,
47.2983985,11.6661581,1,
46.81086586,10.27256471,1,
48.9676309,14.47527111,1,
47.60512277,10.40704928,1,
47.38063256,9.662917336,1,
47.06532164,12.85756827,1,
46.49578722,11.3382354,1,
46.82760081,16.32511253,1,
47.86755401,12.10702298,1,
47.50925339,11.14271845,1,
47.86673786,12.64556683,1,
48.42860482,12.93268253,1,
47.75091212,11.54432474,1,
48.56844681,13.44333118,1,
47.95195653,16.83536284,1,
46.6307456,13.89280442,1,
46.60686205,14.31934015,1,
46.5896848,14.79391418,1,
46.6742391,13.00934574,1,
46.9707541,14.78591541,1,
46.82998778,13.47664907,1,
47.03975739,13.02055441,1,
48.44254648,17.03189062,1,
47.06712709,15.49347622,1,
48.26513985,16.90755163,1,
48.44460498,16.1666817,1,
47.42686757,15.7899975,1,
47.37732644,13.77133612,1,
46.85655213,14.46182365,1,
48.15531084,17.11731173,1,
47.22073636,14.57834637,1,
48.20341433,13.4863796,1,
48.5698333,13.9953537,1,
47.80341785,13.110426,1,
46.74716671,12.42030488,1,
48.20311136,15.63291931,1,
47.12532524,13.81323583,1,
47.51531291,9.784659354,1,
48.21885365,16.37307808,1,
47.72289578,14.30218438,1,
47.29550624,9.53813778,1,
47.07399533,9.268050469,1,
46.53322513,15.66022361,1,
46.52055096,14.85023248,1,
48.00513817,13.65177577,1,
47.20799995,11.46018038,1,
47.42111273,11.83234169,1,
48.12224125,14.87097697,1,
47.38905793,13.03417007,1,
46.81351518,15.213151,1,
47.54951153,15.2733077,1,
46.95309326,15.88251614,1,
47.23134526,9.58059807,1,
48.50873303,14.50335676,1,
47.28920658,16.21293098,1,
48.77197882,14.9867882,1,
48.66332882,15.64664746,1,
47.26405194,11.34532442,1,
46.97394903,10.11542989,1,
47.14622637,10.62681846,1,
47.4182385,12.35945481,1,
47.22405388,10.13907568,1,
48.56990717,16.60979556,1,
47.72788364,16.93454942,1,
46.66140725,14.62606117,1,
49.01430035,13.995938,1,
48.86403495,16.03917758,1,
48.84962001,17.129067,1,
47.24215176,16.7886645,1,
47.56821821,9.722354419,1,
47.51303043,9.431249149,1,
49.14800865,15.00880695,1,
46.96811498,9.571348795,1,
46.36789941,13.07948352,1,
46.4804468,12.46287102,1,
46.89645819,11.94435379,1,
46.62629192,10.78600111,1,
47.8202181,16.0532218,1,
48.18728836,16.37934041,1,
47.2983985,11.6661581,1,
46.81086586,10.27256471,1,
48.9676309,14.47527111,1,
47.38063256,9.662917336,1,
47.06532164,12.85756827,1,
46.82760081,16.32511253,1,
47.86755401,12.10702298,1,
47.50925339,11.14271845,1,
47.86673786,12.64556683,1,
48.42860482,12.93268253,1,
47.75091212,11.54432474,1,
48.56844681,13.44333118,1,
47.95195653,16.83536284,1,
46.6307456,13.89280442,1,
46.60686205,14.31934015,1,
46.5896848,14.79391418,1,
46.6742391,13.00934574,1,
46.9707541,14.78591541,1,
46.82998778,13.47664907,1,
47.03975739,13.02055441,1,
48.44254648,17.03189062,1,
47.06712709,15.49347622,1,
48.26513985,16.90755163,1,
48.44460498,16.1666817,1,
47.42686757,15.7899975,1,
47.37732644,13.77133612,1,
41.1197674,25.40634646,1,
42.02077459,23.09411437,1,
42.02433045,23.99695714,1,
41.47347598,25.65191523,1,
43.8492529,25.94941697,1,
43.2055055,23.5516471,1,
42.1137163,27.84734072,1,
41.56121175,23.27697957,1,
41.57502765,24.71153001,1,
43.14046895,24.71238922,1,
42.39906333,25.63222625,1,
42.69920952,27.24798028,1,
43.31166622,27.0301871,1,
43.11768636,25.69254046,1,
42.66661594,23.37022635,1,
42.1506935,24.73863834,1,
42.17130896,26.56473834,1,
43.21497455,27.96013134,1,
42.67937191,26.32109306,1,
43.62555383,22.67994918,1,
43.43890476,28.3507801,1,
43.15433798,22.58132689,1,
42.24115561,23.5867074,1,
41.41418044,26.54578066,1,
41.28590756,23.03744652,1,
42.28932591,22.7088464,1,
43.68972218,28.03767111,1,
42.71451162,24.13929653,1,
41.76296191,26.21187238,1,
42.99048921,21.94330962,1,
42.64616126,24.79921975,1,
42.55445145,21.90028851,1,
43.64812798,25.12468292,1,
43.99158475,22.86516358,1,
43.78265285,23.72240507,1,
41.61530056,23.98802824,1,
44.59569273,22.62780347,1,
44.05070025,22.09894095,1,
42.34607594,27.18208329,1,
44.04787477,26.60411689,1,
43.34840698,26.22232378,1,
43.68736557,22.29496907,1,
43.28012077,24.08085293,1,
40.93379677,24.38730725,1,
40.84916118,25.85344687,1,
41.93096444,25.56173363,1,
41.06843649,23.38697154,1,
43.74583132,27.40750524,1,
43.72139386,26.83121693,1,
41.1197674,25.40634646,1,
42.02077459,23.09411437,1,
42.02433045,23.99695714,1,
41.47347598,25.65191523,1,
43.8492529,25.94941697,1,
43.2055055,23.5516471,1,
42.1137163,27.84734072,1,
41.56121175,23.27697957,1,
41.57502765,24.71153001,1,
42.39906333,25.63222625,1,
42.69920952,27.24798028,1,
43.31166622,27.0301871,1,
43.11768636,25.69254046,1,
42.66661594,23.37022635,1,
42.1506935,24.73863834,1,
42.17130896,26.56473834,1,
43.21497455,27.96013134,1,
42.67937191,26.32109306,1,
43.62555383,22.67994918,1,
43.15433798,22.58132689,1,
42.24115561,23.5867074,1,
41.41418044,26.54578066,1,
41.28590756,23.03744652,1,
42.28932591,22.7088464,1,
43.68972218,28.03767111,1,
42.71451162,24.13929653,1,
41.76296191,26.21187238,1,
42.99048921,21.94330962,1,
42.64616126,24.79921975,1,
42.55445145,21.90028851,1,
43.64812798,25.12468292,1,
43.99158475,22.86516358,1,
43.78265285,23.72240507,1,
41.61530056,23.98802824,1,
44.59569273,22.62780347,1,
44.05070025,22.09894095,1,
42.34607594,27.18208329,1,
44.04787477,26.60411689,1,
43.34840698,26.22232378,1,
43.68736557,22.29496907,1,
43.28012077,24.08085293,1,
40.93379677,24.38730725,1,
40.84916118,25.85344687,1,
41.93096444,25.56173363,1,
43.74583132,27.40750524,1,
43.72139386,26.83121693,1,
49.94871523,12.23363067,1,
49.26268249,12.98286074,1,
50.45495649,12.74296069,1,
48.86403508,16.03917761,1,
49.33801148,17.99101296,1,
50.56264363,15.90844787,1,
49.40979677,14.68021872,1,
49.75782059,16.4713079,1,
49.96476928,16.98095702,1,
50.10238939,13.72923703,1,
50.35015143,16.32224346,1,
49.687798,13.99825781,1,
50.1252295,14.45605687,1,
49.01430049,13.99593806,1,
50.03954777,15.78324592,1,
50.41287904,14.90596427,1,
50.54027399,14.14025005,1,
50.77170207,15.0598912,1,
50.2325932,12.84187541,1,
49.29748084,17.40014282,1,
49.39355391,15.58639573,1,
49.14800877,15.00880703,1,
50.23282443,17.20816619,1,
48.84962012,17.12906705,1,
49.68479282,18.35318282,1,
49.44590371,12.92410465,1,
49.72657611,13.35183533,1,
49.20589174,16.59283443,1,
49.91370184,14.78561823,1,
50.70888799,13.42367499,1,
49.51185242,12.54551803,1,
48.94199245,13.5747343,1,
49.43460886,18.78474891,1,
50.92573666,16.37040667,1,
51.25553275,15.55839476,1,
51.22095726,14.12590504,1,
48.56983342,13.9953537,1,
48.77197895,14.9867883,1,
48.66332892,15.64664753,1,
48.56990725,16.60979552,1,
48.50873313,14.50335686,1,
48.59018392,17.82556516,1,
50.10384164,11.44256386,1,
49.91564613,18.49457475,1,
48.44254653,17.03189054,1,
50.67058868,16.60621304,1,
51.35487599,14.96567226,1,
49.59493797,17.27648343,1,
50.37453816,18.33078316,1,
50.17812949,12.31897339,1,
50.86780164,14.77562945,1,
50.93556124,14.17925182,1,
50.49242787,12.10054037,1,
49.85749658,19.37347403,1,
48.56844704,13.44333142,1,
51.18238638,15.02703883,1,
50.00594501,17.87737518,1,
50.46440379,17.33525243,1,
50.81705973,15.43333395,1,
50.7671387,16.13207683,1,
50.35383011,16.63033674,1,
48.88555356,18.03313553,1,
49.10910088,18.45933468,1,
50.28254666,18.93817863,1,
48.96763098,14.47527113,1,
49.94871523,12.23363067,1,
49.26268249,12.98286074,1,
50.45495649,12.74296069,1,
48.86403508,16.03917761,1,
49.33801148,17.99101296,1,
50.56264363,15.90844787,1,
49.40979677,14.68021872,1,
49.75782059,16.4713079,1,
49.96476928,16.98095702,1,
50.10238939,13.72923703,1,
50.35015143,16.32224346,1,
50.1252295,14.45605687,1,
49.01430049,13.99593806,1,
50.03954777,15.78324592,1,
50.41287904,14.90596427,1,
50.54027399,14.14025005,1,
50.77170207,15.0598912,1,
49.29748084,17.40014282,1,
49.39355391,15.58639573,1,
49.14800877,15.00880703,1,
50.23282443,17.20816619,1,
48.84962012,17.12906705,1,
49.68479282,18.35318282,1,
49.72657611,13.35183533,1,
49.20589174,16.59283443,1,
49.91370184,14.78561823,1,
50.70888799,13.42367499,1,
49.51185242,12.54551803,1,
48.94199245,13.5747343,1,
49.43460886,18.78474891,1,
50.92573666,16.37040667,1,
51.25553275,15.55839476,1,
51.22095726,14.12590504,1,
48.56983342,13.9953537,1,
48.77197895,14.9867883,1,
48.66332892,15.64664753,1,
48.56990725,16.60979552,1,
48.50873313,14.50335686,1,
48.59018392,17.82556516,1,
50.10384164,11.44256386,1,
49.91564613,18.49457475,1,
48.44254653,17.03189054,1,
50.67058868,16.60621304,1,
51.35487599,14.96567226,1,
49.59493797,17.27648343,1,
50.37453816,18.33078316,1,
50.17812949,12.31897339,1,
50.86780164,14.77562945,1,
50.93556124,14.17925182,1,
50.49242787,12.10054037,1,
49.85749658,19.37347403,1,
48.56844704,13.44333142,1,
51.18238638,15.02703883,1,
50.00594501,17.87737518,1,
50.46440379,17.33525243,1,
50.81705973,15.43333395,1,
50.7671387,16.13207683,1,
50.35383011,16.63033674,1,
48.88555356,18.03313553,1,
49.10910088,18.45933468,1,
50.28254666,18.93817863,1,
48.96763098,14.47527113,1,
55.39672705,10.60770106,1,
55.08085332,10.57827134,1,
55.294143,10.11322273,1,
55.46886944,10.1919912,1,
56.11793373,9.009419636,1,
56.1664307,10.14607182,1,
55.2521729,9.387908356,1,
56.18787978,9.553650408,1,
57.0659868,9.917951748,1,
55.1975157,8.727421076,1,
55.75376529,8.962217389,1,
56.00484709,8.128299652,1,
56.8103868,8.415927522,1,
56.55366312,9.843443021,1,
54.87493802,11.08765387,1,
54.65997901,11.35452822,1,
55.41384874,12.24079796,1,
57.39533056,11.92453686,1,
56.89801633,12.48700798,1,
54.79292734,8.844406872,1,
55.05251105,8.400746221,1,
54.77363185,9.375425477,1,
54.52731656,11.05806016,1,
56.45038129,9.37827622,1,
55.07618678,14.91312495,1,
56.34424078,10.78770016,1,
55.41156,11.32952162,1,
55.91537479,11.648645,1,
55.60741082,11.76286804,1,
56.02693968,12.56719505,1,
56.02431946,12.17473682,1,
55.26365818,11.8714195,1,
57.41074738,9.905281291,1,
55.48015993,9.15765817,1,
57.5986763,10.40942364,1,
56.80353397,10.26990514,1,
55.75865818,9.571192153,1,
55.33526892,10.74250819,1,
55.9718411,11.35531126,1,
56.18759027,10.17983684,1,
54.9443151,8.805378466,1,
